,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,spotPrice,timetoMaturity
132,SPX260417C06540000,2026-03-12 19:44:42+00:00,6540.0,289.35,248.2,251.6,0.0,0.0,30.0,214.0,0.2485007096481323,True,REGULAR,USD,^SPX,6632.18994140625,35
133,SPXW260417C06550000,2026-03-13 19:03:14+00:00,6550.0,260.6,244.1,246.4,-24.299988,-8.5293045,4.0,123.0,0.24891269283294676,True,REGULAR,USD,^SPX,6632.18994140625,35
134,SPX260417C06600000,2026-03-13 20:13:56+00:00,6600.0,212.94,208.6,211.9,-29.459991,-12.153462,75.0,3143.0,0.23906515031814576,True,REGULAR,USD,^SPX,6632.18994140625,35
135,SPX260417C06625000,2026-03-12 18:48:15+00:00,6625.0,232.04,192.7,196.1,0.0,0.0,11.0,97.0,0.23507120222091674,True,REGULAR,USD,^SPX,6632.18994140625,35
136,SPX260417C06650000,2026-03-13 20:14:34+00:00,6650.0,181.64,177.2,180.6,-34.559998,-15.985198,838.0,524.0,0.23083502326965333,False,REGULAR,USD,^SPX,6632.18994140625,35
137,SPX260417C06670000,2026-03-13 19:17:53+00:00,6670.0,179.05,165.3,168.7,-50.949997,-22.152172,77.0,121.0,0.22759637767791746,False,REGULAR,USD,^SPX,6632.18994140625,35
138,SPXW260417C06675000,2026-03-13 19:44:42+00:00,6675.0,167.64,164.9,167.3,-27.36,-14.030769,6.0,244.0,0.2286473162651062,False,REGULAR,USD,^SPX,6632.18994140625,35
139,SPX260417C06680000,2026-03-13 19:47:06+00:00,6680.0,162.97,159.5,162.8,-43.83,-21.194391,149.0,71.0,0.22588168840408326,False,REGULAR,USD,^SPX,6632.18994140625,35
140,SPX260417C06685000,2026-03-13 20:10:37+00:00,6685.0,160.45,156.5,159.9,-25.690002,-13.80144,30.0,52.0,0.22504437072753902,False,REGULAR,USD,^SPX,6632.18994140625,35
141,SPX260417C06690000,2026-03-13 20:05:20+00:00,6690.0,157.1,153.7,157.0,-38.699997,-19.765064,32.0,74.0,0.22417844310760493,False,REGULAR,USD,^SPX,6632.18994140625,35
142,SPXW260417C06700000,2026-03-13 19:47:58+00:00,6700.0,155.0,150.4,152.8,-24.64,-13.716321,192.0,146.0,0.224331029472351,False,REGULAR,USD,^SPX,6632.18994140625,35
143,SPX260417C06725000,2026-03-13 19:42:19+00:00,6725.0,136.74,134.1,137.4,-27.959991,-16.976316,55.0,632.0,0.2181932429504394,False,REGULAR,USD,^SPX,6632.18994140625,35
144,SPX260417C06730000,2026-03-13 19:06:15+00:00,6730.0,136.5,131.3,134.6,-28.210007,-17.127075,27.0,88.0,0.21722050487518307,False,REGULAR,USD,^SPX,6632.18994140625,35
145,SPXW260417C06740000,2026-03-13 16:48:09+00:00,6740.0,140.84,128.4,130.7,-17.559998,-11.085857,11.0,57.0,0.21730252004623413,False,REGULAR,USD,^SPX,6632.18994140625,35
146,SPXW260417C06745000,2026-03-13 10:44:48+00:00,6745.0,149.3,125.7,128.0,-41.699997,-21.832458,4.0,59.0,0.21636602123260495,False,REGULAR,USD,^SPX,6632.18994140625,35
147,SPXW260417C06750000,2026-03-13 19:40:37+00:00,6750.0,126.55,123.1,125.4,-24.75,-16.358229,18.0,232.0,0.21552488889694213,False,REGULAR,USD,^SPX,6632.18994140625,35
148,SPXW260417C06755000,2026-03-13 17:50:31+00:00,6755.0,128.07,120.5,122.7,-36.53,-22.193193,10.0,102.0,0.21452735553741453,False,REGULAR,USD,^SPX,6632.18994140625,35
149,SPX260417C06765000,2026-03-12 17:42:16+00:00,6765.0,145.9,113.0,116.2,0.0,0.0,4.0,202.0,0.21103884977340695,False,REGULAR,USD,^SPX,6632.18994140625,35
150,SPX260417C06775000,2026-03-13 19:52:01+00:00,6775.0,113.5,107.9,111.2,-21.5,-15.925926,193.0,274.0,0.20930890186309814,False,REGULAR,USD,^SPX,6632.18994140625,35
151,SPXW260417C06780000,2026-03-13 19:59:17+00:00,6780.0,113.18,107.8,110.0,-23.980003,-17.483232,3.0,82.0,0.21005657505035402,False,REGULAR,USD,^SPX,6632.18994140625,35
152,SPX260417C06785000,2026-03-13 19:52:52+00:00,6785.0,107.82,103.0,106.3,-21.390007,-16.554451,45.0,168.0,0.207571324634552,False,REGULAR,USD,^SPX,6632.18994140625,35
153,SPXW260417C06790000,2026-03-12 16:21:54+00:00,6790.0,143.4,102.9,105.2,0.0,0.0,3.0,56.0,0.2083933836746215,False,REGULAR,USD,^SPX,6632.18994140625,35
154,SPX260417C06795000,2026-03-13 19:44:39+00:00,6795.0,101.5,98.2,101.4,-22.07,-17.860321,4.0,62.0,0.20569641967773436,False,REGULAR,USD,^SPX,6632.18994140625,35
155,SPXW260417C06800000,2026-03-13 20:04:43+00:00,6800.0,99.5,98.2,100.4,-21.0,-17.427387,56.0,250.0,0.20659286457061765,False,REGULAR,USD,^SPX,6632.18994140625,35
156,SPX260417C06805000,2026-03-13 19:31:23+00:00,6805.0,101.8,93.5,96.7,-17.579994,-14.72608,38.0,171.0,0.20393976915359494,False,REGULAR,USD,^SPX,6632.18994140625,35
157,SPX260417C06810000,2026-03-13 19:30:56+00:00,6810.0,98.9,91.2,94.4,-16.510002,-14.305522,84.0,134.0,0.20307384153366084,False,REGULAR,USD,^SPX,6632.18994140625,35
158,SPX260417C06820000,2026-03-13 19:45:10+00:00,6820.0,90.6,86.7,89.8,-23.200005,-20.386646,12.0,225.0,0.20122945384979246,False,REGULAR,USD,^SPX,6632.18994140625,35
159,SPXW260417C06825000,2026-03-13 18:24:12+00:00,6825.0,93.19,86.7,88.8,-19.61,-17.38475,32.0,230.0,0.2019923856735229,False,REGULAR,USD,^SPX,6632.18994140625,35
160,SPX260417C06830000,2026-03-13 20:04:54+00:00,6830.0,84.9,82.3,85.4,-20.849998,-19.71631,82.0,293.0,0.1995052279281616,False,REGULAR,USD,^SPX,6632.18994140625,35
161,SPXW260417C06835000,2026-03-13 19:45:13+00:00,6835.0,85.3,82.3,84.4,-23.199997,-21.382484,20.0,84.0,0.20020903253555297,False,REGULAR,USD,^SPX,6632.18994140625,35
162,SPX260417C06840000,2026-03-13 19:29:06+00:00,6840.0,83.5,78.0,81.1,-16.730003,-16.691612,12.0,252.0,0.1977600213813782,False,REGULAR,USD,^SPX,6632.18994140625,35
163,SPX260417C06845000,2026-03-13 20:04:54+00:00,6845.0,78.8,75.9,78.9,-18.919998,-19.361439,28.0,245.0,0.19676058069229124,False,REGULAR,USD,^SPX,6632.18994140625,35
164,SPXW260417C06850000,2026-03-13 20:05:48+00:00,6850.0,77.93,75.9,78.0,-18.980003,-19.585184,51.0,487.0,0.19751779052734375,False,REGULAR,USD,^SPX,6632.18994140625,35
165,SPX260417C06855000,2026-03-13 18:05:25+00:00,6855.0,80.08,71.8,74.8,-13.189995,-14.141734,8.0,202.0,0.19505352073669432,False,REGULAR,USD,^SPX,6632.18994140625,35
166,SPXW260417C06860000,2026-03-13 17:53:22+00:00,6860.0,78.83,71.8,73.8,-17.019997,-17.756908,26.0,82.0,0.19561427562713624,False,REGULAR,USD,^SPX,6632.18994140625,35
167,SPX260417C06865000,2026-03-13 20:13:45+00:00,6865.0,70.49,67.8,70.8,-18.21,-20.529875,21.0,156.0,0.19332738748550415,False,REGULAR,USD,^SPX,6632.18994140625,35
168,SPXW260417C06870000,2026-03-13 19:52:00+00:00,6870.0,71.72,67.8,69.8,-18.449997,-20.461348,100.0,188.0,0.19382901515960693,False,REGULAR,USD,^SPX,6632.18994140625,35
169,SPX260417C06875000,2026-03-13 20:06:26+00:00,6875.0,66.3,63.9,66.9,-20.5,-23.61751,240.0,2153.0,0.1915745516204834,False,REGULAR,USD,^SPX,6632.18994140625,35
170,SPX260417C06880000,2026-03-13 19:47:05+00:00,6880.0,64.9,62.0,65.0,-16.019997,-19.797327,868.0,500.0,0.19070862400054933,False,REGULAR,USD,^SPX,6632.18994140625,35
171,SPX260417C06885000,2026-03-13 19:38:51+00:00,6885.0,64.12,60.2,63.1,-18.979996,-22.839947,4.0,206.0,0.18979692047119145,False,REGULAR,USD,^SPX,6632.18994140625,35
172,SPX260417C06890000,2026-03-13 19:47:34+00:00,6890.0,61.0,58.3,61.2,-16.400002,-21.188631,4.0,327.0,0.18883944103240968,False,REGULAR,USD,^SPX,6632.18994140625,35
173,SPXW260417C06900000,2026-03-13 19:49:26+00:00,6900.0,59.6,56.6,58.5,-14.599998,-19.676548,155.0,1655.0,0.18844653114318846,False,REGULAR,USD,^SPX,6632.18994140625,35
174,SPXW260417C06905000,2026-03-13 19:44:36+00:00,6905.0,57.0,54.8,56.8,-18.669998,-24.67292,25.0,53.0,0.18767024801254273,False,REGULAR,USD,^SPX,6632.18994140625,35
175,SPXW260417C06910000,2026-03-13 19:49:27+00:00,6910.0,56.0,53.1,55.0,-13.57,-19.505533,15.0,353.0,0.18669560260772705,False,REGULAR,USD,^SPX,6632.18994140625,35
176,SPXW260417C06915000,2026-03-13 19:44:36+00:00,6915.0,53.5,51.3,53.3,-22.599998,-29.697763,24.0,53.0,0.18582586032867432,False,REGULAR,USD,^SPX,6632.18994140625,35
177,SPXW260417C06920000,2026-03-13 19:48:11+00:00,6920.0,52.6,49.7,51.6,-16.0,-23.323616,172.0,104.0,0.18491034214019775,False,REGULAR,USD,^SPX,6632.18994140625,35
178,SPX260417C06925000,2026-03-13 19:51:51+00:00,6925.0,50.0,46.5,49.2,-14.400002,-22.36025,725.0,1823.0,0.1828275382614135,False,REGULAR,USD,^SPX,6632.18994140625,35
179,SPXW260417C06930000,2026-03-13 15:23:34+00:00,6930.0,49.3,46.4,48.4,-15.299999,-23.68421,18.0,126.0,0.18325287275314325,False,REGULAR,USD,^SPX,6632.18994140625,35
180,SPX260417C06935000,2026-03-13 18:17:36+00:00,6935.0,50.0,43.4,46.1,-9.5,-15.966387,3.0,246.0,0.18120630813598632,False,REGULAR,USD,^SPX,6632.18994140625,35
181,SPXW260417C06940000,2026-03-13 19:33:39+00:00,6940.0,45.45,43.3,45.3,-13.110001,-22.387297,8.0,107.0,0.18156488609313962,False,REGULAR,USD,^SPX,6632.18994140625,35
182,SPX260417C06945000,2026-03-13 19:57:59+00:00,6945.0,44.2,40.4,43.1,-11.399998,-20.503593,257.0,262.0,0.1795545607376099,False,REGULAR,USD,^SPX,6632.18994140625,35
183,SPXW260417C06950000,2026-03-13 20:10:02+00:00,6950.0,42.15,40.5,42.2,-12.799999,-23.293901,154.0,226.0,0.17967281517028807,False,REGULAR,USD,^SPX,6632.18994140625,35
184,SPXW260417C06955000,2026-03-13 19:41:28+00:00,6955.0,40.55,38.9,40.8,-15.799999,-28.039042,15.0,66.0,0.17890606868743897,False,REGULAR,USD,^SPX,6632.18994140625,35
185,SPX260417C06960000,2026-03-13 18:37:56+00:00,6960.0,42.75,36.2,38.8,-9.330002,-17.91475,31.0,458.0,0.17703688571929932,False,REGULAR,USD,^SPX,6632.18994140625,35
186,SPX260417C06970000,2026-03-13 19:53:00+00:00,6970.0,36.7,33.6,36.1,-10.41,-22.097218,410.0,366.0,0.17539276763916017,False,REGULAR,USD,^SPX,6632.18994140625,35
187,SPXW260417C06975000,2026-03-13 20:04:11+00:00,6975.0,34.86,33.7,35.3,-11.860001,-25.385275,71.0,163.0,0.1754976707649231,False,REGULAR,USD,^SPX,6632.18994140625,35
188,SPX260417C06980000,2026-03-13 19:54:07+00:00,6980.0,34.1,31.1,33.5,-10.200001,-23.024834,17.0,3694.0,0.17371431762695314,False,REGULAR,USD,^SPX,6632.18994140625,35
189,SPXW260417C06990000,2026-03-13 17:18:19+00:00,6990.0,37.07,29.8,31.5,-6.34,-14.604931,95.0,188.0,0.17296664443969728,False,REGULAR,USD,^SPX,6632.18994140625,35
190,SPX260417C06995000,2026-03-13 19:48:04+00:00,6995.0,29.85,27.6,29.9,-11.249998,-27.37226,23.0,247.0,0.1713530436325073,False,REGULAR,USD,^SPX,6632.18994140625,35
191,SPXW260417C07000000,2026-03-13 20:10:02+00:00,7000.0,29.0,27.7,29.2,-9.75,-25.16129,674.0,5442.0,0.17145222476959232,False,REGULAR,USD,^SPX,6632.18994140625,35
192,SPXW260417C07005000,2026-03-13 19:53:57+00:00,7005.0,29.02,26.4,28.1,-8.709999,-23.085075,18.0,114.0,0.17071218090057377,False,REGULAR,USD,^SPX,6632.18994140625,35
193,SPXW260417C07010000,2026-03-13 20:04:48+00:00,7010.0,26.42,25.4,27.0,-9.629999,-26.712898,110.0,235.0,0.16991873180389405,False,REGULAR,USD,^SPX,6632.18994140625,35
194,SPX260417C07015000,2026-03-13 19:45:44+00:00,7015.0,25.95,23.3,25.6,-8.200001,-24.011715,29.0,357.0,0.16843101474761968,False,REGULAR,USD,^SPX,6632.18994140625,35
195,SPXW260417C07020000,2026-03-13 20:03:49+00:00,7020.0,24.48,23.3,24.9,-9.52,-28.0,427.0,250.0,0.1683623508834839,False,REGULAR,USD,^SPX,6632.18994140625,35
196,SPX260417C07025000,2026-03-13 19:49:05+00:00,7025.0,23.38,21.4,23.6,-7.720001,-24.823154,502.0,2315.0,0.16694711235046392,False,REGULAR,USD,^SPX,6632.18994140625,35
197,SPXW260417C07030000,2026-03-13 20:03:49+00:00,7030.0,22.53,21.4,22.9,-8.619999,-27.67255,12.0,311.0,0.16679071132659917,False,REGULAR,USD,^SPX,6632.18994140625,35
198,SPX260417C07035000,2026-03-13 19:57:07+00:00,7035.0,21.8,19.6,21.7,-8.190001,-27.309105,17.0,189.0,0.16545176597595215,False,REGULAR,USD,^SPX,6632.18994140625,35
199,SPXW260417C07040000,2026-03-13 19:49:02+00:00,7040.0,21.53,19.6,21.1,-7.199999,-25.060907,81.0,255.0,0.16543269268035887,False,REGULAR,USD,^SPX,6632.18994140625,35
200,SPXW260417C07045000,2026-03-13 19:47:51+00:00,7045.0,20.44,18.8,20.2,-7.09,-25.753725,18.0,171.0,0.1646659461975098,False,REGULAR,USD,^SPX,6632.18994140625,35
201,SPXW260417C07050000,2026-03-13 20:04:48+00:00,7050.0,18.75,17.9,19.3,-7.67,-29.031038,109.0,6057.0,0.16383816516876226,False,REGULAR,USD,^SPX,6632.18994140625,35
202,SPX260417C07055000,2026-03-13 14:44:12+00:00,7055.0,21.0,16.3,18.3,-4.6900005,-18.256132,12.0,336.0,0.16268995277404788,False,REGULAR,USD,^SPX,6632.18994140625,35
203,SPX260417C07060000,2026-03-13 20:04:48+00:00,7060.0,16.4,15.6,17.5,-8.6,-34.4,216.0,398.0,0.16197279685974122,False,REGULAR,USD,^SPX,6632.18994140625,35
204,SPX260417C07065000,2026-03-13 19:54:49+00:00,7065.0,16.4,14.8,16.8,-6.0,-26.785713,9.0,3694.0,0.16145400321960449,False,REGULAR,USD,^SPX,6632.18994140625,35
205,SPX260417C07070000,2026-03-13 19:45:15+00:00,7070.0,15.77,14.1,16.1,-5.7299995,-26.651161,21.0,806.0,0.16088180435180666,False,REGULAR,USD,^SPX,6632.18994140625,35
206,SPX260417C07075000,2026-03-13 19:44:59+00:00,7075.0,15.07,13.5,15.2,-5.2800007,-25.94595,737.0,1267.0,0.1596992600250244,False,REGULAR,USD,^SPX,6632.18994140625,35
207,SPXW260417C07080000,2026-03-13 19:47:51+00:00,7080.0,14.95,13.5,14.8,-6.6899996,-30.91497,34.0,200.0,0.15984803173065182,False,REGULAR,USD,^SPX,6632.18994140625,35
208,SPXW260417C07085000,2026-03-13 19:43:00+00:00,7085.0,13.8,12.9,14.1,-6.6799994,-32.617184,63.0,127.0,0.159100358543396,False,REGULAR,USD,^SPX,6632.18994140625,35
209,SPXW260417C07090000,2026-03-13 19:23:13+00:00,7090.0,14.4,12.3,13.5,-5.210001,-26.568083,12.0,106.0,0.1585815649032593,False,REGULAR,USD,^SPX,6632.18994140625,35
210,SPX260417C07095000,2026-03-13 19:54:49+00:00,7095.0,12.28,11.0,12.6,-5.0199995,-29.017338,10.0,210.0,0.1570824038696289,False,REGULAR,USD,^SPX,6632.18994140625,35
211,SPX260417C07100000,2026-03-13 19:52:07+00:00,7100.0,11.82,10.5,12.1,-4.74,-28.623188,1222.0,13179.0,0.15673908454895022,False,REGULAR,USD,^SPX,6632.18994140625,35
212,SPXW260417C07105000,2026-03-13 19:33:09+00:00,7105.0,12.15,10.5,11.8,-4.5699997,-27.332535,59.0,154.0,0.15699085205078128,False,REGULAR,USD,^SPX,6632.18994140625,35
213,SPX260417C07110000,2026-03-13 20:07:26+00:00,7110.0,9.9,9.4,11.0,-5.0,-33.55705,39.0,941.0,0.15556416954040528,False,REGULAR,USD,^SPX,6632.18994140625,35
214,SPXW260417C07115000,2026-03-13 19:29:45+00:00,7115.0,11.0,9.5,10.8,-3.8000002,-25.675674,76.0,104.0,0.1560753338623047,False,REGULAR,USD,^SPX,6632.18994140625,35
215,SPX260417C07120000,2026-03-13 19:32:23+00:00,7120.0,9.95,8.5,10.0,-4.25,-29.929579,20.0,928.0,0.1544731770324707,False,REGULAR,USD,^SPX,6632.18994140625,35
216,SPXW260417C07125000,2026-03-13 20:04:06+00:00,7125.0,9.13,8.6,9.8,-4.0199995,-30.57034,210.0,356.0,0.15492330680847172,False,REGULAR,USD,^SPX,6632.18994140625,35
217,SPXW260417C07130000,2026-03-13 20:14:34+00:00,7130.0,8.7,8.1,9.4,-4.55,-34.339626,41.0,270.0,0.15462576339721684,False,REGULAR,USD,^SPX,6632.18994140625,35
218,SPXW260417C07135000,2026-03-13 19:23:13+00:00,7135.0,9.3,7.7,8.9,-3.3999996,-26.77165,23.0,257.0,0.15389334884643557,False,REGULAR,USD,^SPX,6632.18994140625,35
219,SPX260417C07140000,2026-03-13 19:23:34+00:00,7140.0,8.5,6.8,8.3,-2.6999998,-24.107141,3.0,544.0,0.15268791656494146,False,REGULAR,USD,^SPX,6632.18994140625,35
220,SPXW260417C07145000,2026-03-13 15:00:09+00:00,7145.0,9.72,6.9,8.2,-1.3099995,-11.876696,20.0,134.0,0.15341270179748537,False,REGULAR,USD,^SPX,6632.18994140625,35
221,SPX260417C07150000,2026-03-13 20:10:46+00:00,7150.0,6.7,6.1,7.5,-3.1999998,-32.32323,1845.0,20215.0,0.15163507064819337,False,REGULAR,USD,^SPX,6632.18994140625,35
222,SPXW260417C07155000,2026-03-13 19:56:18+00:00,7155.0,7.19,6.2,7.4,-2.7499995,-27.665993,22.0,145.0,0.1523140799713135,False,REGULAR,USD,^SPX,6632.18994140625,35
223,SPXW260417C07160000,2026-03-13 20:06:05+00:00,7160.0,6.45,5.9,7.1,-3.3900003,-34.45122,125.0,856.0,0.15210808837890627,False,REGULAR,USD,^SPX,6632.18994140625,35
224,SPXW260417C07170000,2026-03-13 19:49:14+00:00,7170.0,6.06,5.2,6.5,-2.4699998,-28.956621,259.0,273.0,0.15155114814758303,False,REGULAR,USD,^SPX,6632.18994140625,35
225,SPXW260417C07175000,2026-03-13 19:33:09+00:00,7175.0,6.05,5.0,6.2,-2.0500002,-25.308641,70.0,807.0,0.15120019950866703,False,REGULAR,USD,^SPX,6632.18994140625,35
226,SPXW260417C07180000,2026-03-13 19:57:13+00:00,7180.0,5.49,4.7,5.9,-2.5500002,-31.716421,532.0,287.0,0.15079584564208987,False,REGULAR,USD,^SPX,6632.18994140625,35
227,SPXW260417C07190000,2026-03-13 19:17:39+00:00,7190.0,5.6,4.2,5.4,-1.3600001,-19.540232,298.0,403.0,0.15033045722961427,False,REGULAR,USD,^SPX,6632.18994140625,35
228,SPXW260417C07200000,2026-03-13 19:46:21+00:00,7200.0,4.32,3.7,4.9,-1.9299998,-30.879997,402.0,1810.0,0.14966670654296876,False,REGULAR,USD,^SPX,6632.18994140625,35
229,SPX260515C01000000,2026-03-04 19:41:18+00:00,1000.0,5876.29,5606.0,5630.0,0.0,0.0,200.0,734.0,1.0000000000000003e-05,True,REGULAR,USD,^SPX,6632.18994140625,63
230,SPX260515C05000000,2026-03-09 18:16:06+00:00,5000.0,1752.31,1663.3,1673.8,0.0,0.0,40.0,2041.0,0.4830908014678956,True,REGULAR,USD,^SPX,6632.18994140625,63
231,SPX260515C05300000,2026-03-06 19:25:39+00:00,5300.0,1511.7,1366.4,1390.4,0.0,0.0,5.0,75.0,0.44159493957519536,True,REGULAR,USD,^SPX,6632.18994140625,63
232,SPX260515C05475000,2025-10-28 16:45:56+00:00,5475.0,1568.09,1480.3,1484.1,0.0,0.0,5.0,222.0,0.7720683956718444,True,REGULAR,USD,^SPX,6632.18994140625,63
233,SPX260515C05625000,2025-11-21 17:10:52+00:00,5625.0,1185.31,1410.7,1413.9,0.0,0.0,120.0,422.0,0.8040390537452697,True,REGULAR,USD,^SPX,6632.18994140625,63
234,SPX260515C05650000,2026-02-02 21:06:28+00:00,5650.0,1400.11,1046.8,1050.8,0.0,0.0,10.0,1601.0,0.36387698202133184,True,REGULAR,USD,^SPX,6632.18994140625,63
235,SPX260515C05675000,2026-03-09 17:20:50+00:00,5675.0,1111.99,1023.7,1027.8,0.0,0.0,4.0,408.0,0.360247333869934,True,REGULAR,USD,^SPX,6632.18994140625,63
236,SPX260515C05725000,2025-06-27 20:03:10+00:00,5725.0,806.26,1142.2,1146.5,0.0,0.0,24.0,117.0,0.5702652989768981,True,REGULAR,USD,^SPX,6632.18994140625,63
237,SPX260515C05850000,2025-08-15 16:10:59+00:00,5850.0,896.5,1034.7,1038.9,0.0,0.0,3.0,736.0,0.5442283431625368,True,REGULAR,USD,^SPX,6632.18994140625,63
238,SPX260515C05925000,2025-10-03 17:03:05+00:00,5925.0,1049.49,1026.3,1032.3,0.0,0.0,574.0,995.0,0.5899203300857545,True,REGULAR,USD,^SPX,6632.18994140625,63
239,SPX260515C05950000,2026-03-04 15:29:43+00:00,5950.0,1000.2,776.4,780.3,0.0,0.0,8.0,2375.0,0.3208686077880859,True,REGULAR,USD,^SPX,6632.18994140625,63
240,SPX260515C06175000,2026-01-12 16:00:08+00:00,6175.0,913.93,870.5,873.0,0.0,0.0,4.0,718.0,0.5823406024169921,True,REGULAR,USD,^SPX,6632.18994140625,63
241,SPX260515C06200000,2026-03-12 19:00:56+00:00,6200.0,617.75,565.0,568.8,0.0,0.0,3.0,1441.0,0.28725764629364003,True,REGULAR,USD,^SPX,6632.18994140625,63
242,SPX260515C06300000,2026-03-13 19:46:07+00:00,6300.0,490.12,485.4,489.3,-45.200012,-8.44355,8.0,2875.0,0.27428971261978147,True,REGULAR,USD,^SPX,6632.18994140625,63
243,SPXW260515C06310000,2026-02-09 16:44:18+00:00,6310.0,775.23,473.7,497.7,0.0,0.0,3.0,227.0,0.28953690511703484,True,REGULAR,USD,^SPX,6632.18994140625,63
244,SPX260515C06400000,2026-03-13 19:50:31+00:00,6400.0,414.89,409.4,413.2,-46.159973,-10.011924,8.0,2971.0,0.2612283197975159,True,REGULAR,USD,^SPX,6632.18994140625,63
245,SPX260515C06450000,2026-03-13 19:47:16+00:00,6450.0,376.5,373.3,376.7,-301.5,-44.469025,73.0,2798.0,0.2547395846366882,True,REGULAR,USD,^SPX,6632.18994140625,63
246,SPX260515C06475000,2026-03-13 19:50:23+00:00,6475.0,361.3,355.0,358.8,-33.350006,-8.450527,4.0,408.0,0.2514322751808166,True,REGULAR,USD,^SPX,6632.18994140625,63
247,SPX260515C06525000,2026-03-05 19:46:31+00:00,6525.0,326.5,320.1,323.9,-109.100006,-25.045914,6.0,275.0,0.24482528558731081,True,REGULAR,USD,^SPX,6632.18994140625,63
248,SPX260515C06540000,2026-03-12 19:11:49+00:00,6540.0,351.54,309.9,313.7,0.0,0.0,3.0,218.0,0.2428683654594421,True,REGULAR,USD,^SPX,6632.18994140625,63
249,SPX260515C06580000,2026-03-06 13:46:41+00:00,6580.0,379.32,283.2,286.9,0.0,0.0,10.0,90.0,0.2374801594543457,True,REGULAR,USD,^SPX,6632.18994140625,63
250,SPXW260515C06600000,2026-03-13 16:52:55+00:00,6600.0,291.81,272.4,274.9,-20.01001,-6.417166,19.0,118.0,0.23576547018051142,True,REGULAR,USD,^SPX,6632.18994140625,63
251,SPXW260515C06610000,2026-03-06 19:16:22+00:00,6610.0,361.6,266.0,268.4,0.0,0.0,4.0,53.0,0.23437121227264401,True,REGULAR,USD,^SPX,6632.18994140625,63
252,SPX260515C06650000,2026-03-13 19:59:35+00:00,6650.0,246.05,239.0,242.2,-28.699997,-10.445859,559.0,1101.0,0.22807321006774903,False,REGULAR,USD,^SPX,6632.18994140625,63
253,SPX260515C06660000,2026-03-13 18:53:16+00:00,6660.0,249.43,232.3,236.1,-23.470001,-8.600221,12.0,112.0,0.2267705039787292,False,REGULAR,USD,^SPX,6632.18994140625,63
254,SPX260515C06685000,2026-03-13 19:56:50+00:00,6685.0,224.7,217.2,220.9,-112.490005,-33.361015,21.0,55.0,0.22330488616943356,False,REGULAR,USD,^SPX,6632.18994140625,63
255,SPX260515C06690000,2026-03-09 14:50:35+00:00,6690.0,257.7,214.2,218.0,0.0,0.0,47.0,135.0,0.22269644804000852,False,REGULAR,USD,^SPX,6632.18994140625,63
256,SPXW260515C06700000,2026-03-13 19:08:38+00:00,6700.0,223.97,210.6,213.0,-15.0099945,-6.280858,24.0,121.0,0.2221595347690582,False,REGULAR,USD,^SPX,6632.18994140625,63
257,SPXW260515C06710000,2026-03-13 14:37:29+00:00,6710.0,240.3,204.7,207.2,-6.399994,-2.5942416,125.0,84.0,0.22083489439010617,False,REGULAR,USD,^SPX,6632.18994140625,63
258,SPX260515C06720000,2026-03-13 16:52:41+00:00,6720.0,213.6,196.7,200.4,-57.19998,-21.122595,13.0,59.0,0.21853274761199948,False,REGULAR,USD,^SPX,6632.18994140625,63
259,SPXW260515C06745000,2026-03-11 18:40:01+00:00,6745.0,251.6,184.8,187.2,0.0,0.0,5.0,66.0,0.2159731113433838,False,REGULAR,USD,^SPX,6632.18994140625,63
260,SPXW260515C06760000,2026-03-11 19:16:33+00:00,6760.0,240.9,176.5,178.9,0.0,0.0,169.0,69.0,0.21389602945327757,False,REGULAR,USD,^SPX,6632.18994140625,63
261,SPXW260515C06785000,2026-03-06 17:05:37+00:00,6785.0,239.1,163.0,165.4,0.0,0.0,8.0,140.0,0.21039989437103268,False,REGULAR,USD,^SPX,6632.18994140625,63
262,SPX260515C06800000,2026-03-13 20:00:11+00:00,6800.0,159.4,153.2,156.8,-20.300003,-11.296608,515.0,5890.0,0.2076228225326538,False,REGULAR,USD,^SPX,6632.18994140625,63
263,SPX260515C06805000,2026-03-12 15:37:53+00:00,6805.0,182.15,150.6,154.2,0.0,0.0,31.0,143.0,0.20690757394790646,False,REGULAR,USD,^SPX,6632.18994140625,63
264,SPX260515C06810000,2026-03-13 19:53:36+00:00,6810.0,154.4,148.1,151.7,-53.430008,-25.708515,3.0,355.0,0.20627052587509148,False,REGULAR,USD,^SPX,6632.18994140625,63
265,SPX260515C06815000,2026-03-13 20:06:01+00:00,6815.0,149.04,145.6,149.2,-21.37001,-12.540349,60.0,154.0,0.20561440450668333,False,REGULAR,USD,^SPX,6632.18994140625,63
266,SPX260515C06825000,2026-03-13 19:54:13+00:00,6825.0,146.89,140.6,144.2,-22.61,-13.339233,47.0,731.0,0.20424494188308714,False,REGULAR,USD,^SPX,6632.18994140625,63
267,SPX260515C06830000,2026-03-13 19:29:46+00:00,6830.0,144.2,138.1,141.7,-18.199997,-11.206895,36.0,211.0,0.20353160062789913,False,REGULAR,USD,^SPX,6632.18994140625,63
268,SPX260515C06840000,2026-03-13 15:46:32+00:00,6840.0,138.4,133.3,136.8,-18.5,-11.79095,289.0,129.0,0.2021430647087097,False,REGULAR,USD,^SPX,6632.18994140625,63
